810045,146 Robinson Road,D01,146 Robinson Road,068909,Office,N/A,99-year Leasehold,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19940/146-robinson-road,"Overseas Union Trust Building is a commercial property located at 146 Robinson Road, Singapore 068909 in District 01. This commercial space is primarily used for Office rental and sale. Overseas Union Trust Building is close to Tanjong Pagar MRT Station. Future MRT stations include Telok Ayer MRT Station, Downtown MRT Station, due completion in 2013. It is near several bus stops located Bus Stop Opp Gb Bldg - 03151, Bus Stop Opp Sia Bldg - 03111 and Bus Stop Uic Bldg - 03129.

You can also see from the map above how to get there via other means of transport.

Amenities near Overseas Union Trust Building

Overseas Union Trust Building is near to Coleurs Pte Ltd and Cold Storage China Square. It is close to China Square Central and Icon for an array of amenities such as grocery and retail shopping, banks and more.

Overseas Union Trust Building is also close to several eateries such as, Amoy Street Food Centre, Lau Pa Sat and 33 Tras Street."
810046,150 Cantonment Road,D02,150 Cantonment Road,085801,Office,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19062/150-cantonment-road,"150 Cantonment Road is a commercial property located at 150 Cantonment Road, Singapore 089762 in District 02. This commercial space is primarily used for Office rental and sale. 150 Cantonment Road is close to Tanjong Pagar MRT Station, Outram Park MRT Station and Chinatown MRT Station. It is near several bus stops located Bus Stop Opp Maritime Hse - 05519, Bus Stop Blk 16 - 05631 and Bus Stop Opp South Pt - 05629.

You can also see from the map above how to get there via other means of transport.

Amenities near 150 Cantonment Road

150 Cantonment Road is near to Shop N Save Amara and Cold Storage Vivocity. It is close to Teo Hong Road and Icon for an array of amenities such as grocery and retail shopping, banks and more.

150 Cantonment Road is also close to several eateries such as, 5 Tanjong Pagar Plaza, 73 Tras Street and Food Republic - VivoCity."
810047,150 Cecil Street,D01,150 Cecil Street,069543,Office,N/A,99-year Leasehold,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19135/150-cecil-street,"Axa Life Building is a commercial property located at 150 Cecil Street, Singapore 069543 in District 01. This commercial space is primarily used for Office rental and sale. Axa Life Building is close to Tanjong Pagar MRT Station. Future MRT stations include Telok Ayer MRT Station, Downtown MRT Station, due completion in 2013. It is near several bus stops located Bus Stop Opp Gb Bldg - 03151, Bus Stop Opp Pwc Bldg - 03041 and Bus Stop Opp The Ogilvy Centre - 03071.

You can also see from the map above how to get there via other means of transport.

Amenities near Axa Life Building

Axa Life Building is near to Coleurs Pte Ltd and Cold Storage China Square. It is close to China Square Central and Golden Shoe Car Park for an array of amenities such as grocery and retail shopping, banks and more.

Axa Life Building is also close to several eateries such as, Amoy Street Food Centre, Lau Pa Sat and Maxwell Road Food Centre."
810048,155 Kallang Way,D13,155 Kallang Way,349244,Factory/Workshop (B2) ,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/23021/155-kallang-way,
810049,155A Kallang Way,D13,155A Kallang Way,349254,Factory/Workshop (B2) ,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/23023/155a-kallang-way,
810050,158 Cecil Street,D01,158 Cecil Street,069545,Office,N/A,99-year Leasehold,N/A,14,N/A,https://www.commercialguru.com.sg/project/19354/158-cecil-street,"158 Cecil Street is a commercial property located at 158 Cecil Street. Singapore 069545 in District 01. This commercial space is primarily used for Office rental and sale. Future MRT stations include Telok Ayer MRT Station, Downtown MRT Station. It is near several bus stops located Bus Stop Opp Gb Bldg - 03151, Bus Stop Opp Pwc Bldg - 03041 and Bus Stop Opp The Ogilvy Centre - 03071.

You can also see from the map above how to get there via other means of transport.

Amenities near 158 Cecil Street

158 Cecil Street is near to Coleurs Pte Ltd and Cold Storage China Square. It is close to China Square Central and Golden Shoe Car Park for an array of amenities such as grocery and retail shopping, banks and more.

158 Cecil Street is also close to several eateries such as, Amoy Street Food Centre, Lau Pa Sat and Maxwell Road Food Centre."
810051,16 Kallang Place,D12,16 Kallang Place,339156,Light Industrial (B1),N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/23049/16-kallang-place,
810052,16 Shaw Road,D13,16 Shaw Road,367954,Light Industrial (B1),N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19698/16-shaw-road,"16 Shaw Road is a Light Industrial (B1) building that provides space for small businesses. Currently, the majority of its tenants are trendy, young entrepreneurs in IT and creative industries. Businesses include Art Design Studio, Oil painting studio, Jewellery design, Media and App production houses. 

Zoned under B1 (Light Industrial), 16 Shaw Road is suitable for warehouse, factory and/or office use.
 
This newly renovated 6-storey building houses units ranging from 500 to 11,000 sqft. Each unit comes equipped with an individually controlled air con system and general lighting. Plentiful car parking is also available at a reasonable rate. 
 
It is accessible via Tai Seng MRT Station (CC11) and Bartley MRT Station (CC12) as well as bus stops located at Asiawide Industrial Building (70291), before Joo Seng Road (70059) and before Davidson Road (70131).

Amenities near 16 Shaw Road
16 Shaw Road is near a supermarket (Prime Supermarket) and several eateries from coffee shops to hip cafes and restaurants serving Asian and Western food. It is also within walking distance to banks in the vicinity."
810053,16 Tuas Avenue 9,D22,16 Tuas Avenue 9,639176,Factory/Workshop (B2) ,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/22301/16-tuas-avenue-9,
810054,16 Tuas Crescent,D22,16 Tuas Crescent,638710,Factory/Workshop (B2) ,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/22263/16-tuas-crescent,
810055,161 Kallang Way,D13,161 Kallang Way,349247,Factory/Workshop (B2) ,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/23024/161-kallang-way,
810056,18 New Industrial,D19,18 New Industrial Road,536205,Light Industrial (B1),N/A,Unknown Tenure,2015,N/A,6,https://www.commercialguru.com.sg/project/23632/18-new-industrial,
810057,18 Robinson Road,D01,18 Robinson Road,048547,Office,Tuan Sing Holdings Limited,Freehold,2018,28,N/A,https://www.commercialguru.com.sg/project/23786/18-robinson-road,
810058,18 Robinson Road,D01,18 Robinson Road,048547,Shop/Shophouse,Tuan Sing Holdings Limited,Freehold,2018,28,N/A,https://www.commercialguru.com.sg/project/23787/18-robinson-road,
810059,183 Longhaus,D20,183 Upper Thomson Road,574332,Mall Shop,TEE Land Ltd.,Freehold,N/A,N/A,10,https://www.commercialguru.com.sg/project/22439/183-longhaus,183 Longhaus is a Freehold mixed-use development with 40 Residential + 10 Commercial (Retail) units located at 183 Upper Thomson Road in district D20. It is close to Marymount Station (Circle Line) and upcoming Upper Thomson Station along the Thomson-East Coast Line (TEL).
810060,19 Changi South Street 1,D16,19 Changi North Street 1,486779,Factory/Workshop (B2) ,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/23042/19-changi-south-street-1,
810061,19 Kallang Avenue,D12,19 Kallang Avenue,339410,Light Industrial (B1),N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/23013/19-kallang-avenue,
810062,1953,D08,1 Tessensohn Road,217701,Shop/Shophouse,Oxley Amethyst Pte Ltd.,Freehold,2023,N/A,14,https://www.commercialguru.com.sg/project/23617/1953,
810063,2 Kaki Bukit Avenue 1,D14,2 Kaki Bukit Avenue 1,417938,Light Industrial (B1),N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/22999/2-kaki-bukit-avenue-1,
810064,20 Collyer Quay,D01,20 Collyer Quay,049319,Office,N/A,99-year Leasehold,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20392/20-collyer-quay,"Tung Centre is a commercial property located at 20 Collyer Quay, Singapore 049319 in District 01. This commercial space is primarily used for Office rental and sale. Tung Centre is close to Raffles Place MRT Station. Future MRT stations include Telok Ayer MRT Station, Downtown MRT Station, due completion in 2013. It is near several bus stops located 	Bus Stop Clifford Pier - 03019, Bus Stop Fullerton Square - 03011 and Bus Stop Opp Aia Tower - 03031.

You can also see from the map above how to get there via other means of transport.

Amenities near Tung Centre

Tung Centre is near to Coleurs Pte Ltd and Cold Storage China Square. It is close to Change Alley Aerial Plaza and The Arcade for an array of amenities such as grocery and retail shopping, banks and more.

Tung Centre is also close to several eateries such as, Kopitiam (Clifford Centre), Banquet Clifford Centre and 7 Raffles Place."
810065,20 Tuas Avenue 1,D22,20 Tuas Avenue 1,639532,Factory/Workshop (B2) ,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/23162/20-tuas-avenue-1,
810066,20 Tuas Avenue 6,D22,20 Tuas Avenue 6,639307,Factory/Workshop (B2) ,N/A,30-year Leasehold,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/23159/20-tuas-avenue-6,
810067,2003 Bukit Batok Industrial Park A,D23,2003 Bukit Batok Industrial Park A,659714,Factory/Workshop (B2) ,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19063/2003-bukit-batok-industrial-park-a,"2003 Bukit Batok Industrial Park A is a freehold commercial property located at 2003, Bukit Batok Industrial park A, 659714 in District 23. 2003 Bukit Batok Industrial Park A is primarily used Factory / Workshop (B2) rental and sale. 2003 Bukit Batok Industrial Park A is close to Bukit Batok MRT Station (NS2). It is near to several bus stops located at 284, Toh Guan Road - 28641 and 286A, Toh Guan Road - 28649.

Amenities near 2003 Bukit Batok Industrial Park A 
 
2003 Bukit Batok Industrial Park A is near to several eateries located at nearby buildings such as 2019 Canteen at Bukit Batok Street 22 and Bukit Batok Eating House at Allied Technologies (Former).

2003 Bukit Batok Industrial Park A is within reasonable distance to NTUC Fairprice Supermarket. It is also close to West Mall for an array of amenities such as grocery and retail shopping, banks and more. 
 
2003 Bukit Batok Industrial Park A is accessible via Bukit Batok Avenue 6, Bukit Batok Street 22 and Pan Island Expressway."
810068,21 Changi South Avenue 2,D16,21 Changi South Avenue 2,486630,Factory/Workshop (B2) ,N/A,30-year Leasehold,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/23150/21-changi-south-avenue-2,
810069,21 China Street,D01,21 China Street,049563,Shop/Shophouse,N/A,99-year Leasehold,N/A,N/A,1,https://www.commercialguru.com.sg/project/23612/21-china-street,"21 China Street21 China Street is located on China Street, District 2. 21 China Street is a shophouse building, with an up-to-date state of the art plan to give a professional and classy look. The location of the building is prime within the Singapore for its occupants’ comfort of accessibility without being stressful of them about the route. The design of the building reflects a fashionable architectural construction rather than an old-style workspace, making it exclusive and a looked-for place to work.21 China Street -Unique Selling Point21 China Street’s location is one of the most reachable districts within Singapore. The building’s architectural design makes it a striking workplace, which lifts an employee’s work proficiency as compared to employee performance at a traditional workplace. 21 China Street is situated in the chief location of Singapore and thus employees do not have to go through the stress of going out of their way to get to work.21 China Street -Accessibility21 China Street is situated in a leading Singapore’s district. Many of the MRT Stations are nearby that could make the commute easy for the personnel for traveling to their work from home and from work to home, which is an additional plus. People are comforted from traffic stuck and wasting their costly fuel nor do they have to travel long distances for reaching their workplaces on-time with a fresh mind. Of the various MRT Stations in the district, some include Telok Ayer MRT Station which is 0.13 kilometers from the shophouse which is an approximately two-minute walk. Moreover. Raffles Place MRT Station is 0.36 kilometers; an approximate four-minute walk. 0.42 Kilometer from the 21 China Street is the Raffles Place MRT Station which is a five-minute walk.21 China Street -AmenitiesThere are many facilities located close to the 21 China Street, which make it a desirable place for occupants. The location of 21 China Street surges the suitability for the people. Within the close proximity of 21 China Street, there are various facilities and amenities such asSchools and Educational Institution near 21 China StreetEHL Asia-Pacific Office Singapore (120 meters) AusEd-UniEd Singapore Pte. Ltd (490 meters) Columbia Business School (490 meters)Inspiration Design School (980 meters)Shopping Malls/Shops near 21 China Street7-11 (210 meters) Arfah Store (300 Meters)Tung Heng Chan Pte Ltd (300 meters)Normanton Supermarket Pte Ltd (300 meters)Medical Centers/Clinics near 21 China StreetSan Teck Soon Medical Hall Pte Ltd (250 meters)21 China Street -Project InformationName: 21 China StreetYear made: N/ANumber of units: 1Number of Floors: N/ATenure: 99-year LeaseholdProject Type: Shop/ Shophouse21 China Street - Nearby Projects Following are some of the projects in the same area:101 Spottiswoode Park Road107 Spottiswoode Park Road76 ShentonAltezChinatown Plaza"
